id,title,description,startTime,endTime,location,track,level,tags,sourceUrl,lastUpdated,createdAt
cmffpi18500dz3z7ge9v4jdb2,Reimagining Insurance Growth with AI Powered by Adobe,"Distribution, Sales & Marketing Stage (Expo Floor)Sales & Performance Marketing TrackShow more | Session Sponsor",2025-10-17T15:10:00.000Z,2025-10-17T15:45:00.000Z,TBD,General,All,AI|sponsored|distribution|day3,,2025-09-11T17:52:49.590Z,2025-09-11T17:52:49.590Z
cmffpi18700e03z7gs7p8mklk,Session Presented by SAS,Session Sponsor | SAS,2025-10-17T15:10:00.000Z,2025-10-17T15:30:00.000Z,Mandalay Bay Ballroom LInnovation in Action Track,General,All,sponsored|day3,,2025-09-11T17:52:49.592Z,2025-09-11T17:52:49.592Z
cmffpi18200dx3z7g8p3jgp8m,"How Carriers, Agencies and Reinsurers Are Using AI and New Property Intelligence to Reduce Losses Today Presented by Home Factors by PGM",Brian SuzukiChief Insurance Officer - Bamboo Insurance | Session Sponsor | Home Factors by PGM,2025-10-17T15:10:00.000Z,2025-10-17T15:30:00.000Z,Mandalay Bay Ballroom KUnderwriting Track,General,All,AI|sponsored|underwriting|day3,,2025-09-11T17:52:49.586Z,2025-09-11T17:52:49.586Z
cmffpi18900e13z7grzl9f23l,Demo: omni:us Digital Claims Adjuster,Innovation Alley (Expo Floor)Innovation & Solutions Stage | Session Sponsor | omni:us,2025-10-17T15:15:00.000Z,2025-10-17T15:25:00.000Z,TBD,Claims,All,sponsored|claims|day3,,2025-09-11T17:52:49.594Z,2025-09-11T17:52:49.594Z
cmffpi18b00e23z7gbtu11r4u,AI & Employee Benefits: Full Speed Ahead or Pump the Brakes?,"ITC Life, Health & Benefits Stage (Expo Floor)ITC Life, Health & BenefitsShow more",2025-10-17T15:20:00.000Z,2025-10-17T15:55:00.000Z,TBD,General,All,AI|day3,,2025-09-11T17:52:49.595Z,2025-09-11T17:52:49.595Z
cmffpi18d00e33z7gbg0isgpb,After the Breach: Building a Resilience-Ready Response for Small Businesses,Adam AbreschNational Cyber Risk Practice Leader - Acrisure,2025-10-17T15:25:00.000Z,2025-10-17T16:00:00.000Z,Mandalay Bay Ballroom JCyber Insurance Summit,Summit,All,cyber|day3,,2025-09-11T17:52:49.597Z,2025-09-11T17:52:49.597Z
cmffpi18e00e43z7glsxf8x3s,Demo: RAVIN AI,Innovation Alley (Expo Floor)Innovation & Solutions Stage | Session Sponsor,2025-10-17T15:30:00.000Z,2025-10-17T15:40:00.000Z,TBD,General,All,AI|sponsored|day3,,2025-09-11T17:52:49.598Z,2025-09-11T17:52:49.598Z
cmffpi18g00e63z7gjs7u4hs2,From Underwriter to Entrepreneur: How Supportive Ecosystems are Helping Underwriters Become Innovators,Kiley O'ConnellCEO - Lynx Specialty (a MISSION program),2025-10-17T15:35:00.000Z,2025-10-17T16:00:00.000Z,Mandalay Bay Ballroom KUnderwriting Track,General,All,underwriting|day3,,2025-09-11T17:52:49.600Z,2025-09-11T17:52:49.600Z
cmffpi18f00e53z7gym4yawtm,From Startup to Exit - One Founder's Journey Through the Insurtech World,Join us for From Startup to Exit - One Founder's Journey Through the Insurtech World,2025-10-17T15:35:00.000Z,2025-10-17T16:00:00.000Z,Mandalay Bay Ballroom LInnovation in Action Track,General,All,InsurTech|day3,,2025-09-11T17:52:49.600Z,2025-09-11T17:52:49.600Z
cmffpi18h00e73z7gyqpkjghd,Beyond the Storm: Adapting Insurance for a Changing Climate,Join us for Beyond the Storm: Adapting Insurance for a Changing Climate,2025-10-17T15:50:00.000Z,2025-10-17T16:10:00.000Z,"Mandalay Bay Ballroom IProperty, Motor & Travel Track",General,All,day3,,2025-09-11T17:52:49.602Z,2025-09-11T17:52:49.602Z
cmffpi18m00e83z7gped3a6dg,Fate of Cyber Insurtech MGAs in Soft Market Conditions,Jamie ThompsonDirector of Financial & Specialty Lines - QBE | James DominguezSenior Broker - Gallagher Re,2025-10-17T16:00:00.000Z,2025-10-17T16:35:00.000Z,Mandalay Bay Ballroom JCyber Insurance Summit,Summit,All,InsurTech|brokers|cyber|day3,,2025-09-11T17:52:49.606Z,2025-09-11T17:52:49.606Z
cmffpi18o00e93z7gyvteg7uu,Founders Forum: The Playbook for Building & Scaling Insurtechs,Join us for Founders Forum: The Playbook for Building & Scaling Insurtechs,2025-10-17T16:00:00.000Z,2025-10-17T17:30:00.000Z,ITC Community Center (Expo Floor)ITC Community Meet-Ups,General,All,InsurTech|day3,,2025-09-11T17:52:49.608Z,2025-09-11T17:52:49.608Z
cmffpi18s00ea3z7go21dfabj,Lunch Sponsored by isolved (Day 3),Session Sponsor | isolved,2025-10-17T16:00:00.000Z,2025-10-17T17:30:00.000Z,TBD,Networking,All,meal|sponsored|day3,,2025-09-11T17:52:49.612Z,2025-09-11T17:52:49.612Z
cmffpi18t00eb3z7g7a5tio63,Stop Waiting for AI Perfection: A Platform-Based Approach to Production-Ready Agents Presented by Lifebridge,"ITC Life, Health & Benefits Stage (Expo Floor)ITC Life, Health & BenefitsShow more | Biz DziarmagaVP - Build Americas Sales & AI Partnerships - IBM | Session Sponsor",2025-10-17T16:00:00.000Z,2025-10-17T16:20:00.000Z,TBD,General,All,AI|sponsored|agents|day3,,2025-09-11T17:52:49.614Z,2025-09-11T17:52:49.614Z
cmffpi18v00ec3z7gw5t4njgf,Where’s the Moat?,Join us for Where’s the Moat?,2025-10-17T16:00:00.000Z,2025-10-17T16:15:00.000Z,Mandalay Bay Ballroom LInnovation in Action Track,General,All,day3,,2025-09-11T17:52:49.615Z,2025-09-11T17:52:49.615Z
cmffpi18w00ed3z7gdvmpwnda,Session Presented by TomTom,Session Sponsor | TomTom,2025-10-17T16:15:00.000Z,2025-10-17T16:35:00.000Z,"Mandalay Bay Ballroom IProperty, Motor & Travel Track",General,All,sponsored|day3,,2025-09-11T17:52:49.617Z,2025-09-11T17:52:49.617Z
cmffpi18x00ee3z7gx1rodsop,Aligning Regulators and Insurers on Predict and Prevent Strategies in the New Climate Era,Join us for Aligning Regulators and Insurers on Predict and Prevent Strategies in the New Climate Era,2025-10-17T17:00:00.000Z,2025-10-17T17:45:00.000Z,Oceanside Ballroom BDeep Dives,General,All,day3,,2025-09-11T17:52:49.617Z,2025-09-11T17:52:49.617Z
cmffpi19200eg3z7g1des3uc1,"Beyond the Build: Sustaining Tech Velocity Through Culture, Collaboration, and Control","Join us for Beyond the Build: Sustaining Tech Velocity Through Culture, Collaboration, and Control",2025-10-17T18:00:00.000Z,2025-10-17T18:20:00.000Z,Mandalay Bay Ballroom LInnovation in Action Track,General,All,day3,,2025-09-11T17:52:49.622Z,2025-09-11T17:52:49.622Z
cmffpi18z00ef3z7gtigzaayl,"B2B and B2C Growth Strategies: Same Goals, Different Games","Distribution, Sales & Marketing Stage (Expo Floor)Sales & Performance Marketing TrackShow more",2025-10-17T18:00:00.000Z,2025-10-17T18:35:00.000Z,TBD,General,All,distribution|day3,,2025-09-11T17:52:49.619Z,2025-09-11T17:52:49.619Z
cmffpi19300eh3z7gveli7vfl,"Car Insurance Still Assumes the Thief Breaks In, Not Logs In",Amir DinurCEO - Motoro Security,2025-10-17T18:00:00.000Z,2025-10-17T18:15:00.000Z,"Mandalay Bay Ballroom IProperty, Motor & Travel Track",General,All,day3,,2025-09-11T17:52:49.624Z,2025-09-11T17:52:49.624Z
cmffpi19600ei3z7gxp1ttm75,LATAM Town Square Takeover: Brazil Meetup (Day 3),ITC LATAM Town Square (Expo Floor)ITC Community Meet-Ups,2025-10-17T18:00:00.000Z,2025-10-17T18:30:00.000Z,TBD,General,All,LATAM|day3,,2025-09-11T17:52:49.627Z,2025-09-11T17:52:49.627Z
cmffpi19c00ek3z7gb2joa3gq,Session Presented by Solvrays,"ITC Life, Health & Benefits Stage (Expo Floor)ITC Life, Health & Benefits | Session Sponsor | Solvrays",2025-10-17T18:00:00.000Z,2025-10-17T18:10:00.000Z,TBD,General,All,sponsored|day3,,2025-09-11T17:52:49.632Z,2025-09-11T17:52:49.632Z
cmffpi19d00el3z7gjcw4kdin,Underwriting 2.0: Welcoming the Era of Intake-as-a-Service (IaaS) Presented by Pibit.ai,Session Sponsor | Pibit.ai,2025-10-17T18:00:00.000Z,2025-10-17T18:20:00.000Z,Mandalay Bay Ballroom KUnderwriting Track,General,All,AI|sponsored|underwriting|day3,,2025-09-11T17:52:49.634Z,2025-09-11T17:52:49.634Z
cmffpi19800ej3z7gptljnx5l,Session Presented by DQLabs,Innovation Alley (Expo Floor)Innovation & Solutions Stage | Session Sponsor,2025-10-17T18:00:00.000Z,2025-10-17T18:10:00.000Z,TBD,General,All,sponsored|day3,,2025-09-11T17:52:49.629Z,2025-09-11T17:52:49.629Z
cmffpi19n00en3z7gudh6bw3v,Innovating Minds: What Insurance Can Learn from Psychedelics,"ITC Life, Health & Benefits Stage (Expo Floor)ITC Life, Health & Benefits",2025-10-17T18:15:00.000Z,2025-10-17T18:30:00.000Z,TBD,General,All,day3,,2025-09-11T17:52:49.643Z,2025-09-11T17:52:49.643Z
cmffpi19f00em3z7goqoyvtg9,Demo: weav.ai Underwriting Copilot,Innovation Alley (Expo Floor)Innovation & Solutions Stage | Session Sponsor,2025-10-17T18:15:00.000Z,2025-10-17T18:25:00.000Z,TBD,General,All,AI|sponsored|underwriting|day3,,2025-09-11T17:52:49.636Z,2025-09-11T17:52:49.636Z
cmffpi19q00eo3z7g3n2wlcjr,"Commercial Auto, Connected: Executive Fireside Chat on the Latest Telematics Trends","Join us for Commercial Auto, Connected: Executive Fireside Chat on the Latest Telematics Trends",2025-10-17T18:20:00.000Z,2025-10-17T18:55:00.000Z,"Mandalay Bay Ballroom IProperty, Motor & Travel Track",General,All,day3,,2025-09-11T17:52:49.646Z,2025-09-11T17:52:49.646Z
cmffpi19q00ep3z7gbp8gnhnc,The Tech-Enabled Underwriter: Navigating the New Cyber Risk Landscape,Join us for The Tech-Enabled Underwriter: Navigating the New Cyber Risk Landscape,2025-10-17T18:20:00.000Z,2025-10-17T18:55:00.000Z,Mandalay Bay Ballroom JCyber Insurance Summit,Summit,All,cyber|day3,,2025-09-11T17:52:49.647Z,2025-09-11T17:52:49.647Z
cmffpi19w00er3z7gfsftcbkx,Unlocking Enterprise-scale ROI from Agentic AI Presented by Skan.ai,Session Sponsor | Skan,2025-10-17T18:25:00.000Z,2025-10-17T19:00:00.000Z,Mandalay Bay Ballroom LInnovation in Action Track,General,All,AI|sponsored|agents|day3,,2025-09-11T17:52:49.652Z,2025-09-11T17:52:49.652Z
cmffpi19s00eq3z7gfejgr7ax,Reclaiming Your Underwriter ROI: The AI Journey from FOMO to Production Presented by Roots,Session Sponsor | Roots,2025-10-17T18:25:00.000Z,2025-10-17T19:00:00.000Z,Mandalay Bay Ballroom KUnderwriting Track,General,All,AI|sponsored|underwriting|day3,,2025-09-11T17:52:49.648Z,2025-09-11T17:52:49.648Z
cmffpi19y00es3z7gp0ievgyz,MAS-terplan: How Multi-Agent AI Systems Are Rewiring Underwriting Presented by Encora,Innovation Alley (Expo Floor)Innovation & Solutions Stage | Session Sponsor | ENCORA | AI Recommended,2025-10-17T18:30:00.000Z,2025-10-17T18:40:00.000Z,TBD,AI Track,All,AI|sponsored|agents|underwriting|recommended|day3,,2025-09-11T17:52:49.655Z,2025-09-11T17:52:49.655Z
cmffpi1a100et3z7g3jou459w,"When Insurance Meets Wealth: The Convergence of Distribution in Life, Annuities, and Holistic Financial Advice","ITC Life, Health & Benefits Stage (Expo Floor)ITC Life, Health & BenefitsShow more",2025-10-17T18:35:00.000Z,2025-10-17T19:10:00.000Z,TBD,General,All,distribution|day3,,2025-09-11T17:52:49.657Z,2025-09-11T17:52:49.657Z
cmffpi1a200eu3z7gyw72a9ea,Personalization at Scale: Earning Trust Without Losing Efficiency,"Distribution, Sales & Marketing Stage (Expo Floor)Sales & Performance Marketing Track",2025-10-17T18:40:00.000Z,2025-10-17T19:15:00.000Z,TBD,General,All,distribution|day3,,2025-09-11T17:52:49.659Z,2025-09-11T17:52:49.659Z
cmffpi1a300ev3z7grqb6lmuc,Demo: Property Guardian,Innovation Alley (Expo Floor)Innovation & Solutions Stage | Session Sponsor,2025-10-17T18:45:00.000Z,2025-10-17T18:55:00.000Z,TBD,General,All,sponsored|day3,,2025-09-11T17:52:49.660Z,2025-09-11T17:52:49.660Z
cmffpi1a600ew3z7ggyn2hu2s,Quantifying the Cost of Cyber Risk,Scott StranskyMD - Head of the Cyber Risk Intelligence Center - Marsh McLennan,2025-10-17T18:55:00.000Z,2025-10-17T19:10:00.000Z,Mandalay Bay Ballroom JCyber Insurance Summit,Summit,All,cyber|day3,,2025-09-11T17:52:49.663Z,2025-09-11T17:52:49.663Z
cmffpi1a700ex3z7g68zdzffo,Session Presented by Decisions,Innovation Alley (Expo Floor)Innovation & Solutions Stage | Session Sponsor,2025-10-17T19:00:00.000Z,2025-10-17T19:10:00.000Z,TBD,General,All,sponsored|day3,,2025-09-11T17:52:49.664Z,2025-09-11T17:52:49.664Z
cmffpi1a800ey3z7gp8gj9p7w,What 1.6 Million Fires Can Tell Us About Non-Catastrophe Fire Risk,Jessica LeongCEO - Octagram Analytics,2025-10-17T19:00:00.000Z,2025-10-17T19:20:00.000Z,"Mandalay Bay Ballroom IProperty, Motor & Travel Track",General,All,analytics|day3,,2025-09-11T17:52:49.665Z,2025-09-11T17:52:49.665Z
cmffpi1ac00f03z7gxdcl432k,"The Underwriter of the Future: How Data, AI, and Automation Are Changing the Role","Join us for The Underwriter of the Future: How Data, AI, and Automation Are Changing the Role",2025-10-17T19:05:00.000Z,2025-10-17T19:40:00.000Z,Mandalay Bay Ballroom KUnderwriting Track,Data & Analytics,All,underwriting|data|day3,,2025-09-11T17:52:49.668Z,2025-09-11T17:52:49.668Z
cmffpi1aa00ez3z7g98v966qb,Insurance Innovations for the Clean Energy Transition: Unlocking Capital through Risk Solutions,Alisa ValderramaCEO & Co-Founder - FutureProof,2025-10-17T19:05:00.000Z,2025-10-17T19:40:00.000Z,Mandalay Bay Ballroom LInnovation in Action Track,General,All,day3,,2025-09-11T17:52:49.667Z,2025-09-11T17:52:49.667Z
cmffpi1aj00f13z7gdo44moip,Quantum Computing in Insurance: Do We Need to Invest Our Energies Now or Wait to Be Followers?,Join us for Quantum Computing in Insurance: Do We Need to Invest Our Energies Now or Wait to Be Followers?,2025-10-17T19:10:00.000Z,2025-10-17T19:45:00.000Z,Mandalay Bay Ballroom JCyber Insurance Summit,Summit,All,cyber|day3,,2025-09-11T17:52:49.676Z,2025-09-11T17:52:49.676Z
cmffpi1aq00f53z7g27lwa0pm,Vitesse Wine Tasting (Day 3),Booth 1219 (Expo Floor)Culinary Experiences | Session Sponsor | Vitesse,2025-10-17T19:15:00.000Z,2025-10-17T20:30:00.000Z,TBD,General,All,sponsored|day3,,2025-09-11T17:52:49.683Z,2025-09-11T17:52:49.683Z
cmffpi1ao00f33z7g4wub8pjv,Expo Floor Happy Hour (Day 3),Join us for Expo Floor Happy Hour,2025-10-17T19:15:00.000Z,2025-10-17T20:30:00.000Z,TBD,Networking,All,day3,,2025-09-11T17:52:49.681Z,2025-09-11T17:52:49.681Z
cmffpi1ap00f43z7g4xqs8x9l,Principles and Practical Uses for Clinical Epigenetic Testing in Underwriting and Wellness Programming,"ITC Life, Health & Benefits Stage (Expo Floor)ITC Life, Health & Benefits | Andy KramerVP - Head of Underwriting Risk and Innovation - MFIN",2025-10-17T19:15:00.000Z,2025-10-17T19:35:00.000Z,TBD,General,All,underwriting|day3,,2025-09-11T17:52:49.682Z,2025-09-11T17:52:49.682Z
cmffpi1am00f23z7gh3nd1ick,Demo: Arivonix Corporation,Innovation Alley (Expo Floor)Innovation & Solutions Stage | Session Sponsor,2025-10-17T19:15:00.000Z,2025-10-17T19:25:00.000Z,TBD,General,All,sponsored|day3,,2025-09-11T17:52:49.679Z,2025-09-11T17:52:49.679Z
cmffpi1as00f63z7gpogn0x23,Messaging Through Mayhem: How Insurance Leaders Navigate Communication in Uncertain Times,"Distribution, Sales & Marketing Stage (Expo Floor)Sales & Performance Marketing Track",2025-10-17T19:20:00.000Z,2025-10-17T19:55:00.000Z,TBD,General,All,distribution|day3,,2025-09-11T17:52:49.684Z,2025-09-11T17:52:49.684Z
cmffpi15g00cs3z7gaeoii6by,Personal Property: The Overlooked Lever for Loss Ratio and Retention,Gwen OlsenAVP - Claims Strategy - American Family Insurance,2025-10-17T19:25:00.000Z,2025-10-17T19:45:00.000Z,Mandalay Bay Ballroom IClaims Track,General,All,claims|day3,,2025-09-11T17:52:49.493Z,2025-09-11T17:52:49.493Z
cmffpi1au00f73z7gkxapgzs8,Future-Proofing Commercial Property Insurance: From Climate Risk to Smart Buildings,Join us for Future-Proofing Commercial Property Insurance: From Climate Risk to Smart Buildings,2025-10-17T19:25:00.000Z,2025-10-17T20:00:00.000Z,"Mandalay Bay Ballroom IProperty, Motor & Travel Track",General,All,day3,,2025-09-11T17:52:49.687Z,2025-09-11T17:52:49.687Z
cmffpi15f00cr3z7gio7gexs4,"Life Insurance Isn’t Bought, It’s Sold: Simplifying Access for the Middle Market in the AI Era Presented by Neutrinos","ITC Life, Health & Benefits Stage (Expo Floor)ITC Life, Health & Benefits | Ramya BabuCo-founder & President, North America - Neutrinos | Session Sponsor | Neutrinos",2025-10-17T19:25:00.000Z,2025-10-17T19:45:00.000Z,TBD,General,All,AI|sponsored|day3,,2025-09-11T17:52:49.491Z,2025-09-11T17:52:49.491Z
cmffpi15m00cw3z7g0g9smi7e,Scaling Specialty Property MGAs: From Niche to Nationwide Growth,Join us for Scaling Specialty Property MGAs: From Niche to Nationwide Growth,2025-10-17T19:30:00.000Z,2025-10-17T19:50:00.000Z,Mandalay Bay Ballroom JSpecialty & Commercial Insurance Track,General,All,day3,,2025-09-11T17:52:49.499Z,2025-09-11T17:52:49.499Z
cmffpi1av00f83z7g1d2qbu4c,Demo: Findevor.ai,Innovation Alley (Expo Floor)Innovation & Solutions Stage,2025-10-17T19:30:00.000Z,2025-10-17T19:40:00.000Z,TBD,General,All,AI|day3,,2025-09-11T17:52:49.687Z,2025-09-11T17:52:49.687Z
cmffpi15r00cy3z7geyn14prk,YASSI Whiskey Tasting,Booth 2542 (Expo Floor)Culinary Experiences | Session Sponsor | YASSI,2025-10-17T19:30:00.000Z,2025-10-17T20:45:00.000Z,TBD,General,All,sponsored|day3,,2025-09-11T17:52:49.503Z,2025-09-11T17:52:49.503Z
cmffpi15o00cx3z7gxh10x4tk,The Customer Report Card: What's Working and What's Broken in Today's Market,Join us for The Customer Report Card: What's Working and What's Broken in Today's Market,2025-10-17T19:30:00.000Z,2025-10-17T19:45:00.000Z,"Mandalay Bay Ballroom KCustomer Experience, Retention & Acquisition Track",General,All,day3,,2025-09-11T17:52:49.501Z,2025-09-11T17:52:49.501Z
cmffpi15k00cv3z7gs9t713l7,"Real-Time Data, Real-Time Decisions: The End of Traditional Risk Assessment?","Magda RamadaGlobal InsurTech Innovation Leader, WTW, ICT - WTW",2025-10-17T19:30:00.000Z,2025-10-17T20:05:00.000Z,Mandalay Bay Ballroom HData & Analytics Track,Data & Analytics,All,InsurTech|data|analytics|day3,,2025-09-11T17:52:49.497Z,2025-09-11T17:52:49.497Z
cmffpi15k00cu3z7gainf6hnj,Inside the Innovation Engine: How Insurers Turn Data and Collaboration with Startups into Impactful Innovation Strategies,Barbara WagnerHead of Strategy - Zurich North America,2025-10-17T19:30:00.000Z,2025-10-17T20:05:00.000Z,Mandalay Bay Ballroom LInnovation in Action Track,Data & Analytics,All,data|day3,,2025-09-11T17:52:49.496Z,2025-09-11T17:52:49.496Z
cmffpi15j00ct3z7g04ua3t13,Demo Presented by Form.io,Innovation Alley (Expo Floor)Innovation & Solutions Stage | Session Sponsor | Form.io,2025-10-17T19:30:00.000Z,2025-10-17T19:40:00.000Z,TBD,General,All,sponsored|day3,,2025-09-11T17:52:49.495Z,2025-09-11T17:52:49.495Z
cmffpi15u00cz3z7gkm7ab3hp,Demo: Hyland,Innovation Alley (Expo Floor)Innovation & Solutions Stage | Session Sponsor | Hyland,2025-10-17T19:45:00.000Z,2025-10-17T19:55:00.000Z,TBD,General,All,sponsored|day3,,2025-09-11T17:52:49.507Z,2025-09-11T17:52:49.507Z
cmffpi1ay00fa3z7gwcos40kg,Beyond the Payout: Parametric Insurance as a Strategic Risk Management Tool,Alex KaplanEVP - Alternative Risk - AmWINS Group | Cole MayerHead of Parametric - Aon,2025-10-17T19:45:00.000Z,2025-10-17T20:20:00.000Z,Mandalay Bay Ballroom LInnovation in Action Track,General,All,day3,,2025-09-11T17:52:49.690Z,2025-09-11T17:52:49.690Z
cmffpi1aw00f93z7gmqlm4wec,50% Automated and Rising: Inside iA’s Business-Led Underwriting Transformation,Join us for 50% Automated and Rising: Inside iA’s Business-Led Underwriting Transformation,2025-10-17T19:45:00.000Z,2025-10-17T20:05:00.000Z,Mandalay Bay Ballroom KUnderwriting Track,General,All,underwriting|day3,,2025-09-11T17:52:49.688Z,2025-09-11T17:52:49.688Z
cmffpi1az00fb3z7g73rp2jwl,Demo: Sherpa+,Innovation Alley (Expo Floor)Innovation & Solutions Stage,2025-10-17T19:45:00.000Z,2025-10-17T19:55:00.000Z,TBD,General,All,day3,,2025-09-11T17:52:49.691Z,2025-09-11T17:52:49.691Z
cmffpi1b000fc3z7gpu4ypb6c,Insurance 4.0: Embracing Technology for Resilience and Growth,AI Recommended,2025-10-17T19:45:00.000Z,2025-10-17T20:05:00.000Z,Mandalay Bay Ballroom JCyber Insurance Summit,Summit,All,AI|cyber|recommended|day3,,2025-09-11T17:52:49.692Z,2025-09-11T17:52:49.692Z
cmffpi15x00d03z7g621rvswy,Latin America Meet & Greet Happy Hour Sponsored by Prudential,ITC LATAM Town Square (Expo Floor)Culinary Experiences | Session Sponsor,2025-10-17T19:45:00.000Z,2025-10-17T20:45:00.000Z,TBD,Networking,All,sponsored|LATAM|day3,,2025-09-11T17:52:49.510Z,2025-09-11T17:52:49.510Z
cmffpi16a00d33z7g4ph0i1yr,Winning the Moments That Matter: A New Formula for Retention Presented by Stripe,Session Sponsor | Stripe,2025-10-17T19:50:00.000Z,2025-10-17T20:10:00.000Z,"Mandalay Bay Ballroom KCustomer Experience, Retention & Acquisition Track",General,All,sponsored|day3,,2025-09-11T17:52:49.523Z,2025-09-11T17:52:49.523Z
cmffpi16100d13z7gprp70z1l,"Instant Payouts, Smarter Decisions, and the Future of Claims Innovation","Join us for Instant Payouts, Smarter Decisions, and the Future of Claims Innovation",2025-10-17T19:50:00.000Z,2025-10-17T20:25:00.000Z,Mandalay Bay Ballroom IClaims Track,Claims,All,claims|day3,,2025-09-11T17:52:49.514Z,2025-09-11T17:52:49.514Z
cmffpi16700d23z7gyn2m7c92,Reimagining Long-Term Financial Planning with Bitcoin & Life Insurance: The Product and Partnership Opportunity,"ITC Life, Health & Benefits Stage (Expo Floor)ITC Life, Health & Benefits",2025-10-17T19:50:00.000Z,2025-10-17T20:05:00.000Z,TBD,General,All,day3,,2025-09-11T17:52:49.519Z,2025-09-11T17:52:49.519Z
cmffpi16c00d43z7g0dtsi4hj,Captives Unlocked: A Strategic Advantage for MGAs and Brokers,"Distribution, Sales & Marketing Stage (Expo Floor)Distribution Track | Sam EspinosaCMO & Co-Founder - Luzern Risk",2025-10-17T19:55:00.000Z,2025-10-17T20:10:00.000Z,TBD,Brokers,All,brokers|distribution|day3,,2025-09-11T17:52:49.525Z,2025-09-11T17:52:49.525Z
cmffpi16e00d53z7g9hcqbvjg,From 0 to Series C: Disrupting E+S with Speed and Scale,Mike MansellVenture Capital Principal - American Family Ventures,2025-10-17T19:55:00.000Z,2025-10-17T20:15:00.000Z,Mandalay Bay Ballroom JSpecialty & Commercial Insurance Track,General,All,day3,,2025-09-11T17:52:49.526Z,2025-09-11T17:52:49.526Z
cmffpi16i00d73z7g0i9x1fok,Matterport Bourbon Tasting,Booth 2258 (Expo Floor)Culinary Experiences | Session Sponsor | Matterport,2025-10-17T20:00:00.000Z,2025-10-17T21:15:00.000Z,TBD,General,All,sponsored|day3,,2025-09-11T17:52:49.530Z,2025-09-11T17:52:49.530Z
cmffpi16h00d63z7gioepqu83,Demo Presented by Level AI,Innovation Alley (Expo Floor)Innovation & Solutions Stage | Session Sponsor,2025-10-17T20:00:00.000Z,2025-10-17T20:10:00.000Z,Level AI,General,All,AI|sponsored|day3,,2025-09-11T17:52:49.529Z,2025-09-11T17:52:49.529Z
cmffpi16l00d93z7gejgidnw5,How Agentic AI is Transforming Insurance: Navigating Hype and Reality with a Frontier Firm Mindset Presented by Microsoft,Innovation Alley (Expo Floor)Innovation & Solutions Stage | Session Sponsor,2025-10-17T20:15:00.000Z,2025-10-17T20:35:00.000Z,TBD,General,All,AI|sponsored|agents|day3,,2025-09-11T17:52:49.533Z,2025-09-11T17:52:49.533Z
cmffpi16q00db3z7gtud6eaqt,Margaritas and Microsoft,Innovation Alley (Expo Floor)Culinary Experiences | Session Sponsor,2025-10-17T20:15:00.000Z,2025-10-17T21:30:00.000Z,TBD,General,All,sponsored|day3,,2025-09-11T17:52:49.539Z,2025-09-11T17:52:49.539Z
cmffpi16j00d83z7giuznj8xx,Expo Floor Happy Hour,Join us for Expo Floor Happy Hour,2025-10-17T20:15:00.000Z,2025-10-17T21:30:00.000Z,TBD,Networking,All,day3,,2025-09-11T17:52:49.531Z,2025-09-11T17:52:49.531Z
cmffpi16y00dc3z7g5a2n638f,Vitesse Wine Tasting,Booth 1219 (Expo Floor)Culinary Experiences | Session Sponsor | Vitesse,2025-10-17T20:15:00.000Z,2025-10-17T21:30:00.000Z,TBD,General,All,sponsored|day3,,2025-09-11T17:52:49.547Z,2025-09-11T17:52:49.547Z
cmffpi16o00da3z7ged1alh2g,"Life, Health & Benefits Town Square Takeover: Meeting a New Era of Customer Demands Presented by Majesco","ITC Life, Health & Benefits Town Square (Expo Floor)ITC Community Meet-Ups | Session Sponsor | Majesco",2025-10-17T20:15:00.000Z,2025-10-17T21:15:00.000Z,TBD,General,All,sponsored|day3,,2025-09-11T17:52:49.536Z,2025-09-11T17:52:49.536Z
